Complete_item_number,categories,enabled,family,groups,Category_Number,Item_Number,UPC_Number,Brand_name,Product_name_description_for_sales_in_Peach_Max_160,Peach_description_internal_short_name_Max_30,PRODUCT_CATEGORY,Stock_Item,Assembly_Item,Percentage_PCR_Materials,PCR_Asset_Class,Inner_Carton_QUANTITY_PCS,Master_Carton_QUANTITY_PCS,Master_Carton_BARCODE,Salon_Price_USD,40_off_FULL_SERVICE_Price_USD,40_and_10_off_Dealer_Price_USD,50_off_Dealer_Price_USD,55_off_Dealer_Price_USD,OTC_Distributor_Store_Price_USD,Retail_Price_USD,Retail_Price_CAD,Salon_Price_CAD,Ex_Factory_Price_USD,EX_Antioch_Price_USD,40_off_FULL_SERVICE_Price_CAD,40_10_Dealer_Price_CAD,50_off_Dealer_Price_CAD,55_off_Dealer_Price_CAD,Per_Piece_LENGTH_inches,Per_Piece_HEIGHT_inches,Per_Piece_WIDTH_inches,Per_Piece_NET_WEIGHT_OZ,Per_Piece_SHIPPING_WEIGHT_GROSS_WEIGHT_OZ,Inner_Carton_LENGTH_inches,Inner_Carton_HEIGHT_inches,Inner_Carton_WIDTH_inches,Inner_Carton_WEIGHT_OZ,Master_Carton_LENGTH_inches,Master_Carton_HEIGHT_inches,Master_Carton_WIDTH_inches,Master_Carton_WEIGHT_LBS,Per_Piece_LENGTH_cm,Per_Piece_HEIGHT_cm,Per_Piece_WIDTH_cm,Per_Piece_NET_WEIGHT_grams,Per_Piece_SHIPPING_WEIGHT_GROSS_WEIGHT_grams,Inner_Carton_LENGTH_cm,Inner_Carton_HEIGHT_cm,Inner_Carton_WIDTH_cm,Inner_Carton_WEIGHT_KG,Master_Carton_LENGTH_cm,Master_Carton_HEIGHT_cm,Master_Carton_WIDTH_cm,Master_Carton_WEIGHT_KG,Empty_Inner_Carton_Weight,Empty_Master_Carton_Weight,Product_Packaging_Weight,Plastic_Bag_Weight,Empty_Display_Weight,Zip_Tie_Grams,Hang_Tag_Grams,Plastic_Box_Grams,Info_Manual_Grams,Plug_Cover_Grams,Thermoform_Grams,Plastic_Film_Grams,VENDOR_NAME,Country_of_Origin,Purchase_Cost_USD,Production_MOQ_in_Pcs,Free_Trade_Agreement_Coverage,USMCA_NAFTA_CERTIFICATE,US_HTS_Customs_Code,US_Import_Duty_Rate_Component,US_Import_Duty_Unit_Component,Canada_Import_Duty_Unit_Component,Canada_Import_Duty_Rate_Component,Cases_Per_Layer,Pallet_Tier,Pallet_Height,Layers_Per_Pallet,Total_Cases_Per_Pallet,Total_Piece_Count_Per_Pallet,Pallet_Weight,Pallet_Height_Total,Pallet_Width,Pallet_Length,Rep_Commission_code,OGI_Commission_code,Prop_65_warning_needed,Prop_65_test_date,Main_Images_Dropbox_Folder_Link,Product_Logo,Product_Sell_Sheet_pdf_ENG_emailable_size_Link,Social_Media_Images_Dropbox_Folder_Link,Product_Tagline,Product_Feature_1,Product_Feature_2,Product_Feature_3,Product_Feature_4,Product_Feature_5,Product_Feature_6,Product_Feature_7,Product_Feature_8,Product_Feature_9,Product_Feature_10,YouTube_Link_EN_Link,YouTube_Link_SP_Link,YouTube_FR_Link,Vimeo_Link_EN_Link,Vimeo_Link_SP_Link,Vimeo_Link_FR_Link,Product_Sell_Sheet_pdf_SP_emailable_size_Link,Product_Sell_Sheet_pdf_FR_emailable_size_Link,LANGUAGES_ON_PRODUCT_PACKAGING,AMZ_Product_Name,AMZ_ASIN_Number,AMZ_Product_Description,AMZ_Product_Benefits,AMZ_Product_Usage,AMZ_Search_Term_Keywords_ALL,AMZ_Images_Dropbox_Folder_Link,Customer_reference_number,Customer_product_name,Customer_name,OG_product_or_Private_Label
640-SW50,shears,1,og_products,,640,SW-50,752110641030,Olivia Garden,"SwivelCut Shear 5.0"" with sleeve","SWIVELCUT 5"" SHEAR",Shears,,,,,,,30752110641031,49.99,29.99,26.99,25,22.5,37.49,,,59.99,25.87,21,,,30,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JINCHENG,China,,,,,,,,,,,,,,,,,,,,,,,,https://www.dropbox.com/sh/rxd73ft3egdv065/AAB2HWTP2Tes1CarN3juua8ua?dl=0,,https://www.dropbox.com/s/kf8sujh9f9d0998/SW_SellSheet.pdf?dl=0,,,Hand Honed Powerful Razor Sharp Convex Blade,Ultra sharp blade edge effortless cut shears reinforced steel alloy for extra strength Designed for all cutting techniques,Special Double-Pivot Ergonomic Handle Both pivots swivel & rotate 360°,"Allows wrist, hand & fingers to work in most comfortable position Helps prevent wrist stress such as carpal tunnel syndrome",Micro Tension Dial Easy to adjust precision dial for perfect tension control,Permanent finger rest Comfort silencer,"Swivelcut Thinner SW-T635D (6"") 35 handcrafted teeth with microserration",,,,https://youtu.be/Ng4m0NIkAbY,https://youtu.be/PDvD4gdK5Z0,https://youtu.be/qYhsRqL8LD4,https://vimeo.com/114168284,https://vimeo.com/184722942,https://vimeo.com/184916188,,,"English, French, Spanish",,,,,,,,,,,
640-SW575,shears,1,og_products,,640,SW-575,752110641047,Olivia Garden,"SwivelCut Shear 5.75"" with sleeve","SWIVELCUT 5.75"" SHEAR",Shears,,,,,,,30752110641048,49.99,29.99,26.99,25,22.5,37.49,,,59.99,25.87,21,,,30,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JINCHENG,China,,,,,,,,,,,,,,,,,,,,,,,,https://www.dropbox.com/sh/rxd73ft3egdv065/AAB2HWTP2Tes1CarN3juua8ua?dl=0,,https://www.dropbox.com/s/kf8sujh9f9d0998/SW_SellSheet.pdf?dl=0,,,Hand Honed Powerful Razor Sharp Convex Blade,Ultra sharp blade edge effortless cut shears reinforced steel alloy for extra strength Designed for all cutting techniques,,,,,,,,,https://youtu.be/Ng4m0NIkAbY,https://youtu.be/PDvD4gdK5Z0,https://youtu.be/qYhsRqL8LD4,https://vimeo.com/114168284,https://vimeo.com/184722942,https://vimeo.com/184916188,,,"English, French, Spanish",,,,,,,,,,,
640-SW650,shears,1,og_products,,640,SW-650,752110641467,Olivia Garden,"SwivelCut Shear 6.50"" with sleeve","SWIVELCUT 6.5"" SHEAR",Shears,,,,,,,30752110641468,49.99,29.99,26.99,25,22.5,37.49,,,59.99,25.87,21,,,30,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JINCHENG,China,,,,,,,,,,,,,,,,,,,,,,,,https://www.dropbox.com/sh/rxd73ft3egdv065/AAB2HWTP2Tes1CarN3juua8ua?dl=0,,https://www.dropbox.com/s/kf8sujh9f9d0998/SW_SellSheet.pdf?dl=0,,,Hand Honed Powerful Razor Sharp Convex Blade,Ultra sharp blade edge effortless cut shears reinforced steel alloy for extra strength Designed for all cutting techniques,,,,,,,,,https://youtu.be/Ng4m0NIkAbY,https://youtu.be/PDvD4gdK5Z0,https://youtu.be/qYhsRqL8LD4,https://vimeo.com/114168284,https://vimeo.com/184722942,https://vimeo.com/184916188,,,"English, French, Spanish",,,,,,,,,,,
CP-PR4,apparel,1,og_products,,CP,PR-4,752110980344,Olivia Garden,Prestige Cape Olive,PRESTIGE CAPE OLIVE,Apparel,,,,,12,48,30752110980345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HISHI,China,,,,,,,,,,,,,,,,,,,,,,,,https://www.dropbox.com/sh/eou3lwrzmjednwl/AAAyg_OCIKTzK5csQvifF9ita?dl=0,,https://www.dropbox.com/s/rtrulu0sd74r6bq/Prestige%20Sell%20Sheet.pdf?dl=0,,,"Perfect Fit™ neck closure + Adjusts to all neck sizes perfectly, easily & comfortably",Anti-static + Waterproof & stain resistant + Comfortable lightweight breathable fabric,"Easy care, wash & wear + Large size 59"" x 54"" (150cm x 137cm) + One size fits all",,,,,,,,,,,,,,,,"English, French, Spanish",,,,,,,,,,,
640-SWT635D,shears,1,og_products,,640,SW-T635D,752110640682,Olivia Garden,"SwivelCut Thinner 6"" 35 teeth with sleeve","SWIVELCUT 6"" THINNER",Shears,,,,,,,30752110640683,49.99,29.99,26.99,25,22.5,37.49,119.99,,59.99,25.87,21,,,30,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JINCHENG,China,,,,,,,,,,,,,,,,,,,,,,,,https://www.dropbox.com/sh/rxd73ft3egdv065/AAB2HWTP2Tes1CarN3juua8ua?dl=0,,https://www.dropbox.com/s/kf8sujh9f9d0998/SW_SellSheet.pdf?dl=0,,,Hand Honed Powerful Razor Sharp Convex Blade,Ultra sharp blade edge effortless cut shears reinforced steel alloy for extra strength Designed for all cutting techniques,,,,,,,,,https://youtu.be/Ng4m0NIkAbY,https://youtu.be/PDvD4gdK5Z0,https://youtu.be/qYhsRqL8LD4,https://vimeo.com/114168284,https://vimeo.com/184722942,https://vimeo.com/184916188,,,"English, French, Spanish",,,,,,,,,,,
640-SW50LH,shears,1,og_products,,640,SW-50LH,752110641061,Olivia Garden,"SwivelCut Shear 5.0"" LEFT HANDED with sleeve","SWIVELCUT 5"" LEFT HANDED",Shears,,,,,,,30752110641062,49.99,29.99,26.99,25,22.5,37.49,,,59.99,25.87,21,,,30,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JINCHENG,China,,,,,,,,,,,,,,,,,,,,,,,,https://www.dropbox.com/sh/w5lhyp73lnjlp4f/AADdtvG8fc93bAUND8kk-eHpa?dl=0,,https://www.dropbox.com/s/kf8sujh9f9d0998/SW_SellSheet.pdf?dl=0,,,Hand Honed Powerful Razor Sharp Convex Blade,Ultra sharp blade edge effortless cut shears reinforced steel alloy for extra strength Designed for all cutting techniques,,,,,,,,,https://youtu.be/Ng4m0NIkAbY,https://youtu.be/PDvD4gdK5Z0,https://youtu.be/qYhsRqL8LD4,https://vimeo.com/114168284,https://vimeo.com/184722942,https://vimeo.com/184916188,,,"English, French, Spanish",,,,,,,,,,,
640-SW575LH,shears,1,og_products,,640,SW-575LH,752110641078,Olivia Garden,"SwivelCut Shear 5.75"" LEFT HANDED with sleeve","SWIVELCUT 5.75"" LEFT HANDED",Shears,,,,,,,30752110641079,49.99,29.99,26.99,25,22.5,37.49,,,59.99,25.87,21,,,30,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JINCHENG,China,,,,,,,,,,,,,,,,,,,,,,,,https://www.dropbox.com/sh/w5lhyp73lnjlp4f/AADdtvG8fc93bAUND8kk-eHpa?dl=0,,https://www.dropbox.com/s/kf8sujh9f9d0998/SW_SellSheet.pdf?dl=0,,,Hand Honed Powerful Razor Sharp Convex Blade,Ultra sharp blade edge effortless cut shears reinforced steel alloy for extra strength Designed for all cutting techniques,,,,,,,,,https://youtu.be/Ng4m0NIkAbY,https://youtu.be/PDvD4gdK5Z0,https://youtu.be/qYhsRqL8LD4,https://vimeo.com/114168284,https://vimeo.com/184722942,https://vimeo.com/184916188,,,"English, French, Spanish",,,,,,,,,,,
640-SW650LH,shears,1,og_products,,640,SW-650LH,752110641481,Olivia Garden,"SwivelCut Shear 6.50"" LEFT HANDED with sleeve","SWIVELCUT 6.5"" LEFT HANDED",Shears,,,,,,,30752110641482,49.99,29.99,26.99,25,22.5,37.49,119.99,,59.99,25.87,21,,,30,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JINCHENG,China,,,,,,,,,,,,,,,,,,,,,,,,https://www.dropbox.com/sh/w5lhyp73lnjlp4f/AADdtvG8fc93bAUND8kk-eHpa?dl=0,,https://www.dropbox.com/s/kf8sujh9f9d0998/SW_SellSheet.pdf?dl=0,,,Hand Honed Powerful Razor Sharp Convex Blade,Ultra sharp blade edge effortless cut shears reinforced steel alloy for extra strength Designed for all cutting techniques,,,,,,,,,https://youtu.be/Ng4m0NIkAbY,https://youtu.be/PDvD4gdK5Z0,https://youtu.be/qYhsRqL8LD4,https://vimeo.com/114168284,https://vimeo.com/184722942,https://vimeo.com/184916188,,,"English, French, Spanish",,,,,,,,,,,
640-SWT635DLH,shears,1,og_products,,640,SW-T635DLH,752110641498,Olivia Garden,"SwivelCut Thinner 6"" LEFT HANDED 35 teeth with sleeve","SWIVELCUT 6"" LEFT THINNER",Shears,,,,,,,30752110641499,49.99,29.99,26.99,25,22.5,37.49,,,59.99,25.87,21,,,30,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JINCHENG,China,,,,,,,,,,,,,,,,,,,,,,,,https://www.dropbox.com/sh/w5lhyp73lnjlp4f/AADdtvG8fc93bAUND8kk-eHpa?dl=0,,https://www.dropbox.com/s/kf8sujh9f9d0998/SW_SellSheet.pdf?dl=0,,,Hand Honed Powerful Razor Sharp Convex Blade,Ultra sharp blade edge effortless cut shears reinforced steel alloy for extra strength Designed for all cutting techniques,,,,,,,,,https://youtu.be/Ng4m0NIkAbY,https://youtu.be/PDvD4gdK5Z0,https://youtu.be/qYhsRqL8LD4,https://vimeo.com/114168284,https://vimeo.com/184722942,https://vimeo.com/184916188,,,"English, French, Spanish",,,,,,,,,,,
640-TCC01,shears,1,og_products,,640,TC-C01,752110640439,Olivia Garden,"TextureCut intro case deal contains: TC-9C, razor RZ-E & zipper case",TEXTURECUT INTRO DEAL TC-9C,Shears,,,,,12,48,30752110640430,74.99,44.99,40.49,37.5,33.75,56.24,89.99,,89.99,24.57,31.5,,,45,40.5,8.8,1.4,4.9,11.2,6.0467,11,9,9,10,20,12,20,40,22.352,3.556,12.446,317.5144,377.9167,27.94,22.86,22.86,4.536,50.8,30.48,50.8,18.14,,,,,,,,,,,,,JC SCISSORS,China,,,,,,,,,,,,,,,,,,,,,,,,https://www.dropbox.com/sh/yprav7cb9szku0d/AACvxdNTf9FpIba8rnqEypjxa?dl=0,,https://www.dropbox.com/s/ybkvxfyu76i2dj8/TC_SS.pdf?dl=0,,,Shear Care™ Oil Brush included in case deal + Convenient & easy to use + Soft brush on one end & a click system on the other + Simply twist to lubricate brush & apply to blades,,,,,,,,,,,,,,,,,,"English, French, Spanish",,,,,,,,,,,
640-TCC02,shears,1,og_products,,640,TC-C02,752110640446,Olivia Garden,"TextureCut intro case deal contains: TC-15T, razor RZ-E & zipper case",TEXTURECUT INTRO DEAL TC-15T,Shears,,,,,12,48,30752110640447,74.99,44.99,40.49,37.5,33.75,56.24,89.99,,89.99,24.57,31.5,,,45,40.5,8.8,1.4,4.9,11.2,6.0467,11,9,9,10,20,12,20,40,22.352,3.556,12.446,317.5144,377.9167,27.94,22.86,22.86,4.536,50.8,30.48,50.8,18.14,,,,,,,,,,,,,JC SCISSORS,China,,,,,,,,,,,,,,,,,,,,,,,,https://www.dropbox.com/sh/yprav7cb9szku0d/AACvxdNTf9FpIba8rnqEypjxa?dl=0,,https://www.dropbox.com/s/ybkvxfyu76i2dj8/TC_SS.pdf?dl=0,,,Shear Care™ Oil Brush included in case deal + Convenient & easy to use + Soft brush on one end & a click system on the other + Simply twist to lubricate brush & apply to blades,,,,,,,,,,,,,,,,,,"English, French, Spanish",,,,,,,,,,,
640-TCC05,shears,1,og_products,,640,TC-C05,752110640453,Olivia Garden,"TextureCut intro case deal contains: TC-21B, razor RZ-E & zipper case",TEXTURECUT INTRO DEAL TC-21B,Shears,,,,,12,48,30752110640454,74.99,44.99,40.49,37.5,33.75,56.24,89.99,,89.99,24.57,31.5,,,45,40.5,8.8,1.4,4.9,11.2,6.0467,11,9,9,10,20,12,20,40,22.352,3.556,12.446,317.5144,377.9167,27.94,22.86,22.86,4.536,50.8,30.48,50.8,18.14,,,,,,,,,,,,,JC SCISSORS,China,,,,,,,,,,,,,,,,,,,,,,,,https://www.dropbox.com/sh/yprav7cb9szku0d/AACvxdNTf9FpIba8rnqEypjxa?dl=0,,https://www.dropbox.com/s/ybkvxfyu76i2dj8/TC_SS.pdf?dl=0,,,Shear Care™ Oil Brush included in case deal + Convenient & easy to use + Soft brush on one end & a click system on the other + Simply twist to lubricate brush & apply to blades,,,,,,,,,,,,,,,,,,"English, French, Spanish",,,,,,,,,,,
640-TC9C,shears,1,og_products,,640,TC-9C,752110640408,Olivia Garden,TextureCut Chunking Shear 9 teeth with sleeve,"TEXTURECUT CHUNKING 6"" SHEAR",Shears,,,,,,,30752110640409,39.99,23.99,21.59,20,18,29.99,89.99,,49.95,21.33,16.8,,,24.98,22.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JINCHENG,China,,,,,,,,,,,,,,,,,,,,,,,,https://www.dropbox.com/sh/yprav7cb9szku0d/AACvxdNTf9FpIba8rnqEypjxa?dl=0,,https://www.dropbox.com/s/ybkvxfyu76i2dj8/TC_SS.pdf?dl=0,,,9-teeth Chunking Shear + Perfect tool for creating bold and edgy styles,Ultra sharp blade edge effortless cut shears reinforced steel alloy for extra strength,Hand honed powerful razor sharp convex blade,Unique teeth shape for gliding smoothly through hair,Adjustable leaf spring tension with dial markings for extra precision,Ergonomic handle design with optimal finger rest positions for effortless cuts with all fingers,Comfort offset handle with special thumb curvature keeps hand relaxed in natural open position,Comfort silencer,,,https://youtu.be/UhWJfo7FNDA,https://youtu.be/nuKdO-Mq3y8,https://youtu.be/n6ZO-3MkxcE,https://vimeo.com/114168917,https://vimeo.com/184722943,https://vimeo.com/184916187,,,"English, French, Spanish",,,,,,,,,,,
640-TC15T,shears,1,og_products,,640,TC-15T,752110640415,Olivia Garden,TextureCut Texturing Shear 15 teeth with sleeve,"TEXTURECUT TEXTURING 6"" SHEAR",Shears,,,,,,,30752110640416,39.99,23.99,21.59,20,18,29.99,89.99,,49.95,21.33,16.8,,,24.98,22.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JINCHENG,China,,,,,,,,,,,,,,,,,,,,,,,,https://www.dropbox.com/sh/yprav7cb9szku0d/AACvxdNTf9FpIba8rnqEypjxa?dl=0,,https://www.dropbox.com/s/ybkvxfyu76i2dj8/TC_SS.pdf?dl=0,,,15-teeth Texturing Shear + Create styles that combine both edginess and beautiful texture,Ultra sharp blade edge effortless cut shears reinforced steel alloy for extra strength,Hand honed powerful razor sharp convex blade,Unique teeth shape for gliding smoothly through hair,Adjustable leaf spring tension with dial markings for extra precision,Ergonomic handle design with optimal finger rest positions for effortless cuts with all fingers,Comfort offset handle with special thumb curvature keeps hand relaxed in natural open position,Comfort silencer,,,https://youtu.be/UhWJfo7FNDA,https://youtu.be/nuKdO-Mq3y8,https://youtu.be/n6ZO-3MkxcE,https://vimeo.com/114168917,https://vimeo.com/184722943,https://vimeo.com/184916187,,,"English, French, Spanish",,,,,,,,,,,
CP-PS1,apparel,1,og_products,,CP,PS-1,752110980818,Olivia Garden,Pro Style Jacket Black,PRO STYLE JACKET BLACK,Apparel,,,,,12,48,30752110980819,29.95,17.97,16.17,14.98,13.48,21.38,35.95,,36.99,9.17,,,,18.5,16.65,9.8,1.6,3.7,8.4,,,,,,,,,,24.892,4.064,9.398,21.336,,,,,,,,,,,,,,,,,,,,,,HISHI,China,,,,,,,,,,,,,,,,,,,,,,,,https://www.dropbox.com/sh/97tuuth9dvt7989/AADDgIVzpHoBvjURLi6S2K5xa?dl=0,,https://www.dropbox.com/s/94u45fev4lir92q/Pro-Style%20sell%20sheet.pdf?dl=0,,,High quality snap closures + Large pockets reinforced along all edges + Slanted pocket opening helps keep hair out + Permanently embossed pleated pattern,"Anti-static + Waterproof & stain resistant + Comfortable lightweight breathable fabric + Easy care, wash & wear + One size fits all",,,,,,,,,,,,,,,,,"English, French, Spanish",,,,,,,,,,,
640-TC21B,shears,1,og_products,,640,TC-21B,752110640422,Olivia Garden,TextureCut Blending Shear 21 teeth with sleeve,"TEXTURECUT BLENDING 6"" SHEAR",Shears,,,,,,,30752110640423,39.99,23.99,21.59,20,18,29.99,89.99,,49.95,21.33,16.8,,,24.98,22.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JINCHENG,China,,,,,,,,,,,,,,,,,,,,,,,,https://www.dropbox.com/sh/yprav7cb9szku0d/AACvxdNTf9FpIba8rnqEypjxa?dl=0,,https://www.dropbox.com/s/ybkvxfyu76i2dj8/TC_SS.pdf?dl=0,,,21-teeth Blending Shear + Ideal for creating soft layers & natural blended styles21-teeth Blending Shear + Ideal for creating soft layers & natural blended styles,Ultra sharp blade edge effortless cut shears reinforced steel alloy for extra strength,Hand honed powerful razor sharp convex blade,Unique teeth shape for gliding smoothly through hair,Adjustable leaf spring tension with dial markings for extra precision,Ergonomic handle design with optimal finger rest positions for effortless cuts with all fingers,Comfort offset handle with special thumb curvature keeps hand relaxed in natural open position,Comfort silencer,,,https://youtu.be/UhWJfo7FNDA,https://youtu.be/nuKdO-Mq3y8,https://youtu.be/n6ZO-3MkxcE,https://vimeo.com/114168917,https://vimeo.com/184722943,https://vimeo.com/184916187,,,"English, French, Spanish",,,,,,,,,,,
640-RZE,shears,1,og_products,,640,RZ-E,752110640668,Olivia Garden,The Edge Razor,THE EDGE RAZOR,Shears,,,,,,,30752110640669,39.99,23.99,21.59,20,18,29.99,47.99,,49.95,4.31,16.8,,,24.98,22.48,7.1,0.5,1.6,1.9,,,,,,,,,,18.034,1.27,4.064,4.826,,,,,,,,,,,,,,,,,,,,,,JINCHENG,China,,,,,,,,,,,,,,,,,,,,,,,,https://www.dropbox.com/sh/i3jtrz4h5z3oco9/AADHh2BMpQbpJ_uhbo-DH4z-a?dl=0,,,,,"When blade is dull, push blade in & reuse",,,,,,,,,,https://youtu.be/uJa2_ox9Z1E,https://youtu.be/y5Bhlsl3m_A,https://youtu.be/yEfvXACSZbs,https://vimeo.com/117530048,https://vimeo.com/184722941,,,,"English, French, Spanish",,,,,,,,,,,
640-RZEP10,shears,1,og_products,,640,RZE-P10,752110640675,Olivia Garden,Razor Blades - box of 10 replacement blades,THE EDGE 10-PC BLADES,Shears,,,,,,,30752110640676,10,6,5.4,5,4.5,7.5,12,,12.95,1.89,4.2,,,6.48,5.83,2.6,3.9,2.6,1.6,,,,,,,,,,6.604,9.906,6.604,4.064,,,,,,,,,,,,,,,,,,,,,,JINCHENG,China,,,,,,,,,,,,,,,,,,,,,,,,https://www.dropbox.com/sh/i3jtrz4h5z3oco9/AADHh2BMpQbpJ_uhbo-DH4z-a?dl=0,,,,,Box of 10 standard razor blades in safely dispenser,,,,,,,,,,,,,,,https://vimeo.com/255650148,,,"English, French, Spanish",,,,,,,,,,,
205-TAFL1,appliances,1,og_products,,205,TA-FL1,752110205058,Olivia Garden,TITANIUM + ION FLAT IRON with heat resistant mat/pouch,TITANIUM + ION FLAT IRON,Appliances,1,,,,1,6,,,,,,,,,,,,,,,,,14.5,4,3.25,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lady Merry,China,20.99,2000,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,"English, French, Spanish",,,,,,,,,,,
205-CIFLT1,appliances,1,og_products,,,CI-FLT1,752110205089,Olivia Garden,Ceramic + Ion Travel Flat Iron (with mat in box),Ceramic + Ion Travel Flat Iron,Appliances,1,,,,1,,,35.95,,,,,,59.99,,,,,,,,,9.5,3,2.875,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lady Merry,China,6.91,2000,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,"English, French, Spanish",,,,,,,,,,,
721-OGDKT01,hair_brushes,1,og_products,,721,OGD-KT01,752110721688,Olivia Garden,OG 3-in-1 Brush Kit containing 1 handle and 3 cushions,,,,,,,,,,13.99,,,,,,,17.99,,,,,,,,3,9,2.5,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JSIU,China,2.24,3600,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,"English, French, Spanish",,,,,,,,,,,
CP-PS2,apparel,1,og_products,,CP,PS-2,752110980825,Olivia Garden,Pro Style Vest Black,PRO STYLE VEST BLACK,Apparel,,,,,12,48,30752110980826,27.95,16.77,15.09,13.98,12.58,19.88,35.95,,34.75,7.55,,,,17.38,15.64,9.8,1.2,3.8,6.8,,,,,,,,,,24.892,3.048,9.652,17.272,,,,,,,,,,,,,,,,,,,,,,HISHI,China,,,,,,,,,,,,,,,,,,,,,,,,https://www.dropbox.com/sh/97tuuth9dvt7989/AADDgIVzpHoBvjURLi6S2K5xa?dl=0,,https://www.dropbox.com/s/94u45fev4lir92q/Pro-Style%20sell%20sheet.pdf?dl=0,,,High quality snap closures + EZ-Waist adjustment on back side + Large pockets reinforced along all edges + Slanted pocket opening helps keep hair out,"Anti-static + Waterproof & stain resistant + Permanently embossed pleated pattern + Comfortable lightweight breathable fabric + Easy care, wash & wear + One size fits all",,,,,,,,,,,,,,,,,"English, French, Spanish",,,,,,,,,,,
OGE-BS1,hair_brushes,1,og_products,,OGE,BS-1,752110960445,Olivia Garden,"ESSENTIALS Round Vent Smoothing Brush 2 1/4"" (57mm)",Essentials Round Vent Brush,Hair Brushes,1,,,,6,60,,10.99,6.59,5.93,5.5,4.95,8.24,17.95,24.99,14.99,,,8.994,,7.495,6.7455,9.5,2.3,2.3,3.53,,,,,,,,,,26.5,4.8,4.8,100,,25,27,8,0.75,28,51.5,43.5,8.25,,,,,,,,,,,,,JSIU BEAUTY,China,1.04,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE-BS2,hair_brushes,1,og_products,,OGE,BS-2,752110960421,Olivia Garden,ESSENTIALS Vent Styler Brush,,Hair Brushes,,,,,6,60,,7.99,4.79,4.31,4,3.6,5.99,12.95,17.99,10.99,,,6.594,,5.495,4.9455,9.5,1.1,1.9,3.28,,,,,,,,,,26.5,6.2,6.2,93,,18,25.5,6.5,0.708,26.5,37.5,36,7.78,,,,,,,,,,,,,JSIU BEAUTY,China,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE-BS3,hair_brushes,1,og_products,,OGE,BS-3,752110960407,Olivia Garden,ESSENTIALS Smoothing Paddle Brush,,Hair Brushes,,,,,6,60,,10.99,6.59,5.93,5.5,4.95,8.24,17.95,24.99,14.99,,,8.994,,7.495,6.7455,10.2,2.7,1.4,3.88,,,,,,,,,,26.6,7.4,7.4,117,,21,27,8.5,0.852,28,43.5,46,9.37,,,,,,,,,,,,,JSIU BEAUTY,China,1.3,1800,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE-BS4,hair_brushes,1,og_products,,OGE,BS-4,752110960414,Olivia Garden,ESSENTIALS Large Paddle Brush,ESSENTIALS Large Paddle Brush,Hair Brushes,,,,,6,60,,11.99,5.39,4.85,4.5,4.05,6.74,14.95,19.99,11.99,,,7.194,,5.995,5.3955,10.6,1.6,3.3,5.01,,,,,,,,,,24.3,6.5,6.5,140,,20.5,28,9.5,0.99,29,42.5,51,10.8,,,,,,,,,,,,,JSIU BEAUTY,China,1.06,1800,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,"English, French, Spanish",,,,,,,,,,,
OGE-BD16T,hair_brushes,1,og_products,,OGE,BD-16T,752110960452,,"ESSENTIALS Round Thermal Brush 16-pc Display - containing 4 brushes each: OGE-BT25, OGE-BT35, OGE-BT45, OGE-BT55",,Hair Brushes,,,,,16,1,,191.84,129.5,73.35,5.995,5.3955,116.88,,19.95,11.99,,,9.57,,7.975,7.1775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JSIU BEAUTY,China,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
